Outlet_ID,Records,Total_Marketing_Spend,Total_Sales_Revenue,Total_Orders,Average_Conversion_Rate,Revenue_Per_Marketing_Rupee,Marketing_Spend_Percentage,Marketing_Effectiveness_Score,Effectiveness_Category,Marketing_Category,Alert_Level,Marketing_Insights,Recommendations
OUT0720,38,936558.17,18119760.95,25864.0,15.313421052631577,19.347181553068932,5.168711511064389,48.27,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹936,558.17 against sales revenue of ₹18,119,760.95. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 25,864 orders from ₹18,119,760.95 in sales revenue. Conversion rate is below the lower-performing outlet range. Marketing efficiency is within the middle range of outlet performance.","Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0721,39,4369957.45,88524919.99,101106.0,29.114358974358975,20.257616007222218,4.936415023581656,69.87,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹4,369,957.45 against sales revenue of ₹88,524,919.99. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 101,106 orders from ₹88,524,919.99 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0722,40,2292648.08,45699069.72,46302.0,20.59225,19.932875925728645,5.016837528744338,55.98,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹2,292,648.08 against sales revenue of ₹45,699,069.72. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 46,302 orders from ₹45,699,069.72 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0723,38,14502578.91,300254101.23,216615.0,41.451578947368425,20.70349715683774,4.8301018539263065,94.08,High Performing,Moderate,Low,"Overall marketing effectiveness is strong. Total marketing spend is ₹14,502,578.91 against sales revenue of ₹300,254,101.23. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 216,615 orders from ₹300,254,101.23 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is within the middle range of outlet performance.",Continue effective marketing activities and consider scaling campaigns that generate strong results.
OUT0724,38,5306001.7,125136929.7,78661.0,21.520263157894735,23.5840349806145,4.240156533103753,66.6,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹5,306,001.70 against sales revenue of ₹125,136,929.70. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 78,661 orders from ₹125,136,929.70 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is among the stronger outlet results.",Continue monitoring successful campaigns and consider scaling effective activities.
OUT0725,39,3944692.41,76902061.98,44850.0,19.197692307692307,19.495071855298345,5.129501483361916,53.92,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹3,944,692.41 against sales revenue of ₹76,902,061.98. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 44,850 orders from ₹76,902,061.98 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0726,39,3636620.65,68626381.71,60891.0,15.039487179487178,18.870921197128435,5.299158369397296,51.25,Moderate,Needs Improvement,High,"Overall marketing effectiveness is moderate. Total marketing spend is ₹3,636,620.65 against sales revenue of ₹68,626,381.71. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 60,891 orders from ₹68,626,381.71 in sales revenue. Conversion rate is below the lower-performing outlet range. Marketing efficiency is below the lower-performing outlet range.","Improve campaign targeting, customer engagement, offers, and conversion-focused activities. Review campaigns and redirect marketing spending toward better-performing activities."
OUT0727,40,1548222.72,29357557.15,23293.0,14.93375,18.962102009457656,5.273676934662801,47.01,Moderate,Needs Improvement,High,"Overall marketing effectiveness is moderate. Total marketing spend is ₹1,548,222.72 against sales revenue of ₹29,357,557.15. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 23,293 orders from ₹29,357,557.15 in sales revenue. Conversion rate is below the lower-performing outlet range. Marketing efficiency is below the lower-performing outlet range.","Improve campaign targeting, customer engagement, offers, and conversion-focused activities. Review campaigns and redirect marketing spending toward better-performing activities."
OUT0728,40,4640603.63,96719580.11,59784.0,23.401,20.842025697850865,4.797998114468862,61.39,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹4,640,603.63 against sales revenue of ₹96,719,580.11. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 59,784 orders from ₹96,719,580.11 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is among the stronger outlet results.",Continue monitoring successful campaigns and consider scaling effective activities.
OUT0729,39,1954472.95,39345393.83,57674.0,18.255897435897435,20.130948258966693,4.96747588407606,55.67,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹1,954,472.95 against sales revenue of ₹39,345,393.83. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 57,674 orders from ₹39,345,393.83 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0730,40,1832868.77,35651290.07,26626.0,17.34425,19.45108709010302,5.141100830856975,50.22,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹1,832,868.77 against sales revenue of ₹35,651,290.07. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 26,626 orders from ₹35,651,290.07 in sales revenue. Conversion rate is below the lower-performing outlet range. Marketing efficiency is within the middle range of outlet performance.","Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0731,38,1857642.88,33824176.5,20920.0,18.82657894736842,18.208115706286886,5.492056488056701,48.7,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹1,857,642.88 against sales revenue of ₹33,824,176.50. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 20,920 orders from ₹33,824,176.50 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is below the lower-performing outlet range.",Review campaigns and redirect marketing spending toward better-performing activities.
OUT0732,40,7712512.43,154643615.25,113157.0,28.079,20.05100369737751,4.987281510155977,70.04,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹7,712,512.43 against sales revenue of ₹154,643,615.25. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 113,157 orders from ₹154,643,615.25 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0733,40,1564994.41,30886658.37,53911.0,21.584,19.735954437051312,5.066894551208778,57.34,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹1,564,994.41 against sales revenue of ₹30,886,658.37. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 53,911 orders from ₹30,886,658.37 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0734,41,6317765.24,134857228.35,127669.0,27.53048780487805,21.34571691524264,4.684780576687568,73.43,Moderate,High Performing,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹6,317,765.24 against sales revenue of ₹134,857,228.35. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 127,669 orders from ₹134,857,228.35 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is among the stronger outlet results.",Continue monitoring successful campaigns and consider scaling effective activities.
